trade_date,index_name,open,high,low,close,points_change,change_pct,volume,turnover_rs_cr,pe,pb,div_yield,source
2026-06-30,NIFTY 50,24032.05,24035.55,23829.2,23865.75,-80.5,-0.34,449044753,39507.02,20.58,3.12,1.24,nse_index_close_archive
