symbol,source,url,pulled_on,pulled_at,table_count,html_bytes
HCLTECH,screener,https://www.screener.in/company/HCLTECH/consolidated/,2026-07-14,2026-07-14T19:55:38,12,238197
HDFCBANK,screener,https://www.screener.in/company/HDFCBANK/consolidated/,2026-07-14,2026-07-14T19:55:38,12,210459
HDFCLIFE,screener,https://www.screener.in/company/HDFCLIFE/consolidated/,2026-07-14,2026-07-14T19:55:38,12,204404
HINDALCO,screener,https://www.screener.in/company/HINDALCO/consolidated/,2026-07-14,2026-07-14T19:55:38,12,264223
HINDUNILVR,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,2026-07-14,2026-07-14T19:55:38,12,240265
ICICIBANK,screener,https://www.screener.in/company/ICICIBANK/consolidated/,2026-07-14,2026-07-14T19:55:38,12,233156
INDIGO,screener,https://www.screener.in/company/INDIGO/consolidated/,2026-07-14,2026-07-14T19:55:38,12,228328
INFY,screener,https://www.screener.in/company/INFY/consolidated/,2026-07-14,2026-07-14T19:55:38,12,229246
ITC,screener,https://www.screener.in/company/ITC/consolidated/,2026-07-14,2026-07-14T19:55:38,12,203762
JIOFIN,screener,https://www.screener.in/company/JIOFIN/consolidated/,2026-07-14,2026-07-14T19:55:38,12,144360
JSWSTEEL,screener,https://www.screener.in/company/JSWSTEEL/consolidated/,2026-07-14,2026-07-14T19:55:38,12,230453
KOTAKBANK,screener,https://www.screener.in/company/KOTAKBANK/consolidated/,2026-07-14,2026-07-14T19:55:38,12,236908
LT,screener,https://www.screener.in/company/LT/consolidated/,2026-07-14,2026-07-14T19:55:38,12,236335
M&M,screener,https://www.screener.in/company/M%26M/consolidated/,2026-07-14,2026-07-14T19:55:38,12,268109
MARUTI,screener,https://www.screener.in/company/MARUTI/consolidated/,2026-07-14,2026-07-14T19:55:38,12,229641
MAXHEALTH,screener,https://www.screener.in/company/MAXHEALTH/consolidated/,2026-07-14,2026-07-14T19:55:38,12,201934
NESTLEIND,screener,https://www.screener.in/company/NESTLEIND/consolidated/,2026-07-14,2026-07-14T19:55:38,12,148728
NTPC,screener,https://www.screener.in/company/NTPC/consolidated/,2026-07-14,2026-07-14T19:55:38,12,209830
ONGC,screener,https://www.screener.in/company/ONGC/consolidated/,2026-07-14,2026-07-14T19:55:38,12,199328
POWERGRID,screener,https://www.screener.in/company/POWERGRID/consolidated/,2026-07-14,2026-07-14T19:55:38,12,212182
RELIANCE,screener,https://www.screener.in/company/RELIANCE/consolidated/,2026-07-14,2026-07-14T19:55:38,12,224142
SBILIFE,screener,https://www.screener.in/company/SBILIFE/consolidated/,2026-07-14,2026-07-14T19:55:38,12,117715
SBILIFE,screener,https://www.screener.in/company/SBILIFE/,2026-07-14,2026-07-14T19:55:38,12,200235
SBIN,screener,https://www.screener.in/company/SBIN/consolidated/,2026-07-14,2026-07-14T19:55:38,12,221146
SHRIRAMFIN,screener,https://www.screener.in/company/SHRIRAMFIN/consolidated/,2026-07-14,2026-07-14T19:55:38,12,230023
SUNPHARMA,screener,https://www.screener.in/company/SUNPHARMA/consolidated/,2026-07-14,2026-07-14T19:55:38,12,221881
TATACONSUM,screener,https://www.screener.in/company/TATACONSUM/consolidated/,2026-07-14,2026-07-14T19:55:38,12,240032
TATASTEEL,screener,https://www.screener.in/company/TATASTEEL/consolidated/,2026-07-14,2026-07-14T19:55:38,12,228778
TCS,screener,https://www.screener.in/company/TCS/consolidated/,2026-07-14,2026-07-14T19:55:38,12,236890
TECHM,screener,https://www.screener.in/company/TECHM/consolidated/,2026-07-14,2026-07-14T19:55:38,12,214219
TITAN,screener,https://www.screener.in/company/TITAN/consolidated/,2026-07-14,2026-07-14T19:55:38,12,232681
TMPV,screener,https://www.screener.in/company/TMPV/consolidated/,2026-07-14,2026-07-14T19:55:38,12,228758
TRENT,screener,https://www.screener.in/company/TRENT/consolidated/,2026-07-14,2026-07-14T19:55:38,12,191389
ULTRACEMCO,screener,https://www.screener.in/company/ULTRACEMCO/consolidated/,2026-07-14,2026-07-14T19:55:38,12,233370
WIPRO,screener,https://www.screener.in/company/WIPRO/consolidated/,2026-07-14,2026-07-14T19:55:38,12,221689
