score_date,symbol,fundamental_score,computed_score,previous_score,score_changed,score_source,growth_score,profitability_score,efficiency_score,shareholder_return_score,shareholding_quality_score,freshness_score,quarterly_recency_score,annual_recency_score,disclosure_score,filing_consistency_score,shareholding_recency_score,promoter_score,shareholding_trend_score,latest_revenue,latest_net_profit,latest_eps,latest_margin,latest_net_margin,latest_interest_to_revenue,latest_expense_ratio,latest_gross_npa,latest_net_npa,latest_dividend_payout,quarterly_revenue_yoy_pct,quarterly_revenue_qoq_pct,quarterly_profit_yoy_pct,quarterly_profit_qoq_pct,quarterly_eps_yoy_pct,annual_revenue_3y_cagr_pct,annual_profit_3y_cagr_pct,margin_yoy_change_pct,expense_ratio_yoy_change_pct,positive_profit_quarters,positive_revenue_quarters,quarterly_recency_days,annual_recency_days,shareholding_recency_days,formal_latest_quarter_end,formal_latest_annual_end,announcement_latest_quarter_end,announcement_latest_annual_end,latest_quarter_end,latest_annual_end,latest_quarter_filing_dt,latest_annual_filing_dt,latest_result_announcement_dt,result_freshness_source,latest_quarter_has_xbrl,latest_annual_has_xbrl,latest_quarter_xbrl,latest_annual_xbrl,latest_financial_format_new,quarterly_filing_count,annual_filing_count,quarterly_period_count,annual_period_count,latest_shareholding_date,latest_shareholding_submission_dt,latest_shareholding_record_id,latest_shareholding_xbrl,latest_promoter_holding,latest_public_holding,promoter_holding_qoq_change,public_holding_qoq_change,previous_score_file
2025-12-12,CIPLA,65,65,65,False,carried_forward,14.64,17.0,8.91,3.57,10.97,10.0,30,20,13,10,15,8,3.37,7589.0,1353.0,16.73,25.0,17.828435894057186,0.1713005666095665,75.04282514165239,,,25.0,7.630123386753662,9.084375449187876,3.67816091954023,4.721362229102177,3.7197768133911957,8.174219598867506,27.41867497179178,-2.0,1.790804151721872,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/CIPLA/consolidated/,https://www.screener.in/company/CIPLA/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_CIPLA_shareholding_20250930,https://www.screener.in/company/CIPLA/consolidated/,29.22,15.99,0.029999999999997584,-0.3100000000000005,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,COALINDIA,58,58,58,False,carried_forward,8.18,14.66,7.8,5.0,11.95,10.0,30,20,13,10,15,10,2.95,30187.0,4263.0,7.07,22.0,14.121973034750058,0.9507403849339119,77.75201245569285,,,46.0,-3.1909434930408542,-15.777579376150886,-32.06374501992032,-51.1907487978017,-30.754162585700296,9.327583666471927,26.64843840509219,-6.0,5.386545198942159,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/COALINDIA/consolidated/,https://www.screener.in/company/COALINDIA/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_COALINDIA_shareholding_20250930,https://www.screener.in/company/COALINDIA/consolidated/,63.13,5.98,0.0,0.05000000000000071,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,DRREDDY,64,64,64,False,carried_forward,16.61,15.8,8.52,1.71,11.19,10.0,30,20,13,10,15,8,3.59,8828.0,1337.0,16.14,23.0,15.144993203443589,1.0308110557317625,77.23153602174898,,,12.0,9.82831550136849,2.9864675688287434,-0.37257824143069884,-5.177304964539009,7.242524916943527,14.855630509887163,37.924128432528725,-3.0,3.0588562506616483,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/DRREDDY/consolidated/,https://www.screener.in/company/DRREDDY/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_DRREDDY_shareholding_20250930,https://www.screener.in/company/DRREDDY/consolidated/,26.64,20.45,0.0,-0.5899999999999999,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,EICHERMOT,77,77,77,False,carried_forward,24.19,16.65,9.15,5.0,12.08,10.0,30,20,13,10,15,10,3.08,6172.0,1369.0,49.93,24.0,22.180816591056384,0.30784186649384315,75.50226830848995,,,41.0,44.78067088904527,22.41174137247124,24.45454545454546,13.609958506224062,24.358655043586563,22.36944891724817,41.329144582733356,-2.0,1.0242012195854073,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/EICHERMOT/consolidated/,https://www.screener.in/company/EICHERMOT/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_EICHERMOT_shareholding_20250930,https://www.screener.in/company/EICHERMOT/consolidated/,49.06,9.25,-0.00999999999999801,-0.09999999999999964,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,ETERNAL,33,33,33,False,carried_forward,12.0,4.66,8.55,0.0,0.0,8.0,30,20,13,10,0,0,0.0,13590.0,65.0,0.07,2.0,0.4782928623988227,0.6328182487122884,98.24135393671818,,,0.0,183.18399666597207,89.61908748430305,-63.06818181818181,160.0,-64.99999999999999,69.0250995441901,,-3.0,2.95066837722662,4,4,73,256,,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/ETERNAL/consolidated/,https://www.screener.in/company/ETERNAL/consolidated/,0,11,8,11,8,,,,,,,,,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,GRASIM,64,64,64,False,carried_forward,19.58,12.65,8.71,2.57,10.55,10.0,30,20,13,10,15,8,2.95,39900.0,1498.0,8.13,19.0,3.754385964912281,9.19548872180451,80.77192982456141,,,18.0,16.588259357741862,-0.543396978912214,52.39064089521872,-45.861944344054926,70.08368200836821,15.766226604174506,-11.543640676807343,1.0,-1.6200287997555591,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/GRASIM/consolidated/,https://www.screener.in/company/GRASIM/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_GRASIM_shareholding_20250930,https://www.screener.in/company/GRASIM/consolidated/,43.11,24.92,0.0,0.05000000000000071,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,HCLTECH,64,64,64,False,carried_forward,13.17,14.67,8.98,5.0,11.83,10.0,30,20,13,10,15,10,2.83,31942.0,4236.0,15.61,20.0,13.26153653496963,0.6730949846596956,79.50973639721997,,,94.0,10.671471138521248,5.2489373620218105,-0.023601604909129215,10.197710718002085,0.0,10.973472827714637,8.763643248569197,-2.0,1.5768142158049585,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/HCLTECH/consolidated/,https://www.screener.in/company/HCLTECH/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_HCLTECH_shareholding_20250930,https://www.screener.in/company/HCLTECH/consolidated/,60.82,4.41,0.0,0.16999999999999993,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,HDFCBANK,56,56,56,False,carried_forward,17.77,13.0,7.0,3.43,4.86,10.0,30,20,13,10,15,0,2.86,86994.0,20364.0,12.76,-6.0,23.4085109317884,53.72899280410143,51.912775593719104,,,24.0,4.809522662104526,-0.4326328800988821,9.325173135770658,19.157401989467516,9.246575342465757,35.2569630218589,24.39671562023291,11.0,-10.82547167743099,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/HDFCBANK/consolidated/,https://www.screener.in/company/HDFCBANK/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_HDFCBANK_shareholding_20250930,https://www.screener.in/company/HDFCBANK/consolidated/,0.0,15.33,0.0,0.14000000000000057,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,HDFCLIFE,54,54,54,False,carried_forward,9.48,8.22,10.27,3.57,11.99,10.0,30,20,13,10,15,10,2.99,20651.0,448.0,2.08,2.0,2.1693864703888432,0.0,98.47465013800785,,,25.0,-27.532722742744852,-29.90869904626141,2.9885057471264354,-18.248175182481752,2.970297029702973,11.448936019179378,10.921527721765113,3.0,-2.6131836690595662,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/HDFCLIFE/consolidated/,https://www.screener.in/company/HDFCLIFE/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_HDFCLIFE_shareholding_20250930,https://www.screener.in/company/HDFCLIFE/consolidated/,50.25,10.32,-0.030000000000001137,-0.049999999999998934,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,HINDALCO,58,58,58,False,carried_forward,16.05,11.54,9.47,1.0,10.38,10.0,30,20,13,10,15,8,2.78,66058.0,4741.0,21.1,14.0,7.177026249659391,1.2155984135153957,86.42707923340095,,,7.0,13.49586791058881,2.8428197783036513,21.28421591199796,18.40659340659341,21.334100057504312,6.9313464516057355,5.236866844729793,0.0,-0.028945370141826743,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/HINDALCO/consolidated/,https://www.screener.in/company/HINDALCO/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_HINDALCO_shareholding_20250930,https://www.screener.in/company/HINDALCO/consolidated/,34.65,12.23,0.0,0.22000000000000064,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,HINDUNILVR,64,64,64,False,carried_forward,9.33,17.65,9.46,5.0,12.24,10.0,30,20,13,10,15,10,3.24,15919.0,2694.0,11.43,24.0,16.923173566178782,0.7789434009673974,76.24222627049437,,,117.0,-0.04395328393821396,-3.6030035121714876,3.8150289017341077,-2.673410404624277,3.6264732547597545,5.353461753419109,6.267848668620846,0.0,0.020952881068282636,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/HINDUNILVR/consolidated/,https://www.screener.in/company/HINDUNILVR/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_HINDUNILVR_shareholding_20250930,https://www.screener.in/company/HINDUNILVR/consolidated/,61.9,11.62,0.0,-0.2400000000000002,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,ICICIBANK,42,42,42,False,carried_forward,16.32,11.0,4.47,2.14,0.0,8.0,30,20,13,10,0,0,0.0,48181.0,14318.0,18.7,-18.0,29.71710840372761,45.6964363545796,72.7776509412424,,,15.0,4.004230885463889,-1.8317033414832928,2.9627498921328987,-0.9546209186496957,1.7410228509249226,24.997585734987204,27.162561776982553,0.0,3.2249159759960975,4,4,73,256,,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/ICICIBANK/consolidated/,https://www.screener.in/company/ICICIBANK/consolidated/,0,11,11,11,11,,,,,,,,,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,INDIGO,47,47,47,False,carried_forward,18.51,2.67,6.44,0.71,8.33,10.0,30,20,13,10,15,8,0.73,18555.0,-2582.0,-66.79,3.0,-13.9153866882242,7.89544597143627,96.8795472918351,,,5.0,9.340011785503833,-9.47014051522248,161.60081053698073,-218.65808823529412,161.51135473766644,46.06160660864968,,-7.0,6.496518417350714,3,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/INDIGO/consolidated/,https://www.screener.in/company/INDIGO/consolidated/,0,11,9,11,9,2025-09-30,2025-09-30,screener_INDIGO_shareholding_20250930,https://www.screener.in/company/INDIGO/consolidated/,41.58,5.32,-1.9600000000000009,0.27000000000000046,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,INFY,64,64,64,False,carried_forward,14.53,17.65,9.38,5.0,7.8,10.0,30,20,13,10,15,5,2.3,44490.0,7375.0,17.73,24.0,16.57675882220724,0.2382557878174871,76.32052146549786,,,67.0,8.549260723173768,5.229546583410194,13.182934315530993,6.513575967648766,13.146139119336308,10.245361529469932,6.498337994627157,0.0,0.253083803857308,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/INFY/consolidated/,https://www.screener.in/company/INFY/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_INFY_shareholding_20250930,https://www.screener.in/company/INFY/consolidated/,14.3,13.7,-0.3099999999999987,0.08000000000000007,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,ITC,53,53,53,False,carried_forward,11.89,18.5,9.94,5.0,0.0,8.0,30,20,13,10,0,0,0.0,19502.0,5187.0,4.09,34.0,26.597272074659013,0.10255358424776945,65.67018767305917,,,52.0,-2.4412206103051504,-9.27192370318679,2.6315789473684292,-2.9197080291970767,2.5062656641603898,7.492344715787946,31.24991132571231,1.0,-1.553424132843773,4,4,73,256,,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/ITC/consolidated/,https://www.screener.in/company/ITC/consolidated/,0,11,11,11,11,,,,,,,,,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,JIOFIN,56,56,56,False,carried_forward,10.72,16.0,4.94,2.86,11.63,10.0,30,20,13,10,15,10,2.63,981.0,695.0,1.09,70.0,70.84607543323139,13.863404689092762,29.867482161060146,,,20.0,41.35446685878963,60.29411764705883,0.8708272859216271,113.84615384615384,0.92592592592593,,,-10.0,9.694571498235938,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/JIOFIN/consolidated/,https://www.screener.in/company/JIOFIN/consolidated/,0,10,3,10,3,2025-09-30,2025-09-30,screener_JIOFIN_shareholding_20250930,https://www.screener.in/company/JIOFIN/consolidated/,47.12,26.07,0.0,0.370000000000001,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
2025-12-12,JSWSTEEL,63,63,63,False,carried_forward,15.9,12.07,9.5,3.43,11.97,10.0,30,20,13,10,15,10,2.97,45152.0,1646.0,6.64,16.0,3.6454642097802976,5.344170800850461,84.43701275691,,,24.0,13.778852938211884,4.646904767422999,307.4257425742574,-25.486645540968766,268.88888888888886,4.872039814807461,-44.96087117879751,2.0,-2.018485680747503,4,4,73,256,73,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,2025-03-31,2025-09-30,financial_results,1,1,https://www.screener.in/company/JSWSTEEL/consolidated/,https://www.screener.in/company/JSWSTEEL/consolidated/,0,11,11,11,11,2025-09-30,2025-09-30,screener_JSWSTEEL_shareholding_20250930,https://www.screener.in/company/JSWSTEEL/consolidated/,45.31,17.62,0.0,0.030000000000001137,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20251211.csv
