score_date,symbol,fundamental_score,computed_score,previous_score,score_changed,score_source,quarterly_recency_score,annual_recency_score,disclosure_score,filing_consistency_score,shareholding_recency_score,promoter_score,quarterly_recency_days,annual_recency_days,shareholding_recency_days,formal_latest_quarter_end,formal_latest_annual_end,announcement_latest_quarter_end,announcement_latest_annual_end,latest_quarter_end,latest_annual_end,latest_quarter_filing_dt,latest_annual_filing_dt,latest_result_announcement_dt,result_freshness_source,latest_quarter_has_xbrl,latest_annual_has_xbrl,latest_quarter_xbrl,latest_annual_xbrl,latest_financial_format_new,quarterly_filing_count,annual_filing_count,quarterly_period_count,annual_period_count,latest_shareholding_date,latest_shareholding_submission_dt,latest_shareholding_record_id,latest_shareholding_xbrl,latest_promoter_holding,latest_public_holding,previous_score_file
2025-06-06,ETERNAL,84,84,84,False,carried_forward,24,20,15,10,15,0,157,432,67,2024-12-31,2024-03-31,2024-12-31,2024-03-31,2024-12-31,2024-03-31,2025-01-20,2024-05-13,2025-01-22,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117409_1353529_20012025062946.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_105794_1122856_13052024092606.xml,1,30,6,15,3,2025-03-31,2025-04-07,196428,https://nsearchives.nseindia.com/corporate/xbrl/SHP_196428_1409632_07042025094902_WEB.xml,0.0,94.02,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,GRASIM,92,92,92,False,carried_forward,24,20,15,10,15,8,157,432,67,2024-12-31,2024-03-31,2024-12-31,2014-03-31,2024-12-31,2024-03-31,2025-02-10,2024-05-23,2025-02-10,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_119491_1377333_10022025092957.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106788_1135017_23052024011818.xml,1,58,14,29,7,2025-03-31,2025-04-16,197380,https://nsearchives.nseindia.com/corporate/xbrl/SHP_197380_1415555_16042025125951_WEB.xml,43.11,56.58,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,HCLTECH,94,94,94,False,carried_forward,24,20,15,10,15,10,157,432,67,2024-12-31,2024-03-31,2024-12-31,2023-03-31,2024-12-31,2024-03-31,2025-01-14,2024-04-26,2025-01-13,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117225_1345251_14012025055334.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104836_1109699_26042024085039.xml,1,60,14,30,7,2025-03-31,2025-04-19,198416,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198416_1419977_19042025041817_WEB.xml,60.81,39.01,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,HDFCBANK,84,84,84,False,carried_forward,24,20,15,10,15,0,157,432,67,2024-12-31,2024-03-31,2024-12-31,2024-03-31,2024-12-31,2024-03-31,2025-01-23,2024-04-21,2025-01-28,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_117525_1359016_23012025122721.xml,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_104624_1105245_21042024035835.xml,1,52,12,29,6,2025-03-31,2025-04-04,196328,https://nsearchives.nseindia.com/corporate/xbrl/SHP_196328_1408519_04042025045009_WEB.xml,0.0,100.0,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,HDFCLIFE,49,49,49,False,carried_forward,24,0,0,0,15,10,157,,67,,,2024-12-31,,2024-12-31,,,,2025-01-15,financial_result_announcements,0,0,,,0,0,0,0,0,2025-03-31,2025-04-19,198325,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198325_1419655_19042025124006_WEB.xml,50.32,49.66,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,HINDALCO,98,98,98,False,carried_forward,30,20,15,10,15,8,67,432,67,2024-12-31,2024-03-31,2025-03-31,2024-03-31,2025-03-31,2024-03-31,2025-02-13,2024-05-24,2025-05-20,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_120402_1382932_13022025080941.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_107050_1137667_24052024054602.xml,1,53,16,30,8,2025-03-31,2025-04-18,198094,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198094_1433649_08052025094701_WEB.xml,34.64,64.89,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,HINDUNILVR,94,94,94,False,carried_forward,24,20,15,10,15,10,157,432,67,2024-12-31,2024-03-31,2024-12-31,2015-03-31,2024-12-31,2024-03-31,2025-01-22,2024-04-24,2025-01-22,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117507_1357438_22012025081234.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104688_1107608_24042024090551.xml,1,52,14,29,7,2025-03-31,2025-04-21,198909,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198909_1422002_21042025083332_WEB.xml,61.9,38.1,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,ICICIBANK,90,90,90,False,carried_forward,30,20,15,10,15,0,67,67,67,2024-12-31,2024-03-31,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2025-01-25,2024-04-27,2025-04-15,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_117723_1361304_25012025041735.xml,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_104871_1110097_27042024050106.xml,1,52,12,29,6,2025-03-31,2025-04-21,198697,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198697_1420995_21042025024359_WEB.xml,0.0,100.0,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,INDIGO,100,100,100,False,carried_forward,30,20,15,10,15,10,67,432,67,2024-12-31,2024-03-31,2025-03-31,2022-03-31,2025-03-31,2024-03-31,2025-01-24,2024-05-24,2025-05-21,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117624_1360398_24012025044252.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106926_1136594_24052024074141.xml,1,51,15,29,8,2025-03-31,2025-04-18,198196,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198196_1419119_18042025062310_WEB.xml,49.27,50.73,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,INFY,89,89,89,False,carried_forward,24,20,15,10,15,5,157,432,67,2024-12-31,2024-03-31,2024-12-31,2015-03-31,2024-12-31,2024-03-31,2025-01-16,2024-04-19,2025-01-16,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117294_1348219_16012025074210.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104589_1099938_19042024112830.xml,1,58,14,29,7,2025-03-31,2025-04-18,198016,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198016_1418484_18042025024826_WEB.xml,14.6,85.14,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,ITC,90,90,90,False,carried_forward,30,20,15,10,15,0,67,432,67,2024-12-31,2024-03-31,2025-03-31,2015-03-31,2025-03-31,2024-03-31,2025-02-06,2024-05-23,2025-05-22,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118941_1373614_06022025072019.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106840_1135573_23052024050307.xml,1,52,14,30,8,2025-03-31,2025-04-16,197418,https://nsearchives.nseindia.com/corporate/xbrl/SHP_197418_1415731_16042025031850_WEB.xml,0.0,100.0,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,JIOFIN,97,97,97,False,carried_forward,30,20,15,7,15,10,67,67,67,2024-12-31,2024-03-31,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2025-01-17,2024-04-19,2025-04-17,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_117340_1350263_17012025080115.xml,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_104606_1102707_19042024080602.xml,1,12,2,6,1,2025-03-31,2025-04-21,198863,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198863_1421785_21042025064702_WEB.xml,47.12,52.88,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,JSWSTEEL,98,98,98,False,carried_forward,30,20,15,10,15,8,67,432,67,2024-12-31,2024-03-31,2025-03-31,2016-03-31,2025-03-31,2024-03-31,2025-01-24,2024-05-17,2025-05-23,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117667_1360809_24012025071342.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106278_1128892_17052024081236.xml,1,57,16,29,8,2025-03-31,2025-04-15,197206,https://nsearchives.nseindia.com/corporate/xbrl/SHP_197206_1414614_15042025030658_WEB.xml,44.84,54.96,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,KOTAKBANK,92,92,92,False,carried_forward,24,20,15,10,15,8,157,432,67,2024-12-31,2024-03-31,2024-12-31,2024-03-31,2024-12-31,2024-03-31,2025-01-29,2024-05-04,2025-01-18,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_117936_1363939_29012025103003.xml,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_105302_1115636_04052024064257.xml,1,57,14,29,7,2025-03-31,2025-04-11,196943,https://nsearchives.nseindia.com/corporate/xbrl/SHP_196943_1412925_11042025062512_WEB.xml,25.88,74.12,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,LT,84,84,84,False,carried_forward,24,20,15,10,15,0,157,432,67,2024-12-31,2024-03-31,2024-12-31,,2024-12-31,2024-03-31,2025-01-31,2024-05-09,2025-01-30,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118261_1367033_31012025015753.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_105518_1118922_09052024035805.xml,1,58,14,29,7,2025-03-31,2025-04-17,197578,https://nsearchives.nseindia.com/corporate/xbrl/SHP_197578_1416639_17042025114403_WEB.xml,0.0,100.0,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,M&M,89,89,89,False,carried_forward,24,20,15,10,15,5,157,432,67,2024-12-31,2024-03-31,2024-12-31,2015-03-31,2024-12-31,2024-03-31,2025-02-07,2024-05-16,2025-02-07,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_119053_1374435_07022025041001.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106098_1126839_16052024052646.xml,1,51,14,29,7,2025-03-31,2025-04-19,198520,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198520_1420343_19042025112626_WEB.xml,18.45,77.95,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,MARUTI,94,94,94,False,carried_forward,24,20,15,10,15,10,157,432,67,2024-12-31,2024-03-31,2024-12-31,,2024-12-31,2024-03-31,2025-01-29,2024-04-27,2025-01-29,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118041_1364863_29012025055034.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104847_1109786_27042024102542.xml,1,53,14,29,7,2025-03-31,2025-04-21,198558,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198558_1420472_21042025094824_WEB.xml,58.28,41.72,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,MAXHEALTH,95,95,95,False,carried_forward,30,20,15,10,15,5,67,67,67,2024-12-31,2024-03-31,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2025-01-30,2024-05-22,2025-05-21,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118123_1365717_30012025030002.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106721_1134065_22052024055907.xml,1,36,8,18,4,2025-03-31,2025-04-15,197316,https://nsearchives.nseindia.com/corporate/xbrl/SHP_197316_1415268_15042025081036_WEB.xml,23.74,76.26,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,NESTLEIND,91,91,91,False,carried_forward,24,20,15,7,15,10,157,432,67,2024-12-31,2024-03-31,2024-12-31,,2024-12-31,2024-03-31,2025-01-31,2024-04-26,2025-01-31,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118375_1367903_31012025073606.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104781_1109108_26042024042321.xml,1,8,1,6,1,2025-03-31,2025-04-21,198919,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198919_1422086_21042025092358_WEB.xml,62.76,37.24,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,NTPC,100,100,100,False,carried_forward,30,20,15,10,15,10,67,432,67,2024-12-31,2024-03-31,2025-03-31,,2025-03-31,2024-03-31,2025-01-25,2024-05-25,2025-05-24,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117749_1361511_25012025074359.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_107178_1138648_25052024122113.xml,1,53,15,29,8,2025-03-31,2025-04-18,197914,https://nsearchives.nseindia.com/corporate/xbrl/SHP_197914_1418160_18042025114954_WEB.xml,51.1,48.9,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,ONGC,100,100,100,False,carried_forward,30,20,15,10,15,10,67,432,67,2024-12-31,2024-03-31,2025-03-31,2018-03-31,2025-03-31,2024-03-31,2025-01-31,2024-05-21,2025-05-21,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118395_1368047_31012025084518.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106527_1131731_21052024050011.xml,1,51,14,29,7,2025-03-31,2025-04-18,198044,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198044_1418589_18042025033706_WEB.xml,58.89,41.11,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,POWERGRID,94,94,94,False,carried_forward,24,20,15,10,15,10,157,432,67,2024-12-31,2024-03-31,2024-12-31,2011-03-31,2024-12-31,2024-03-31,2025-02-04,2024-05-23,2025-02-03,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118615_1370657_04022025055754.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106835_1135496_23052024044444.xml,1,53,16,30,8,2025-03-31,2025-04-11,196821,https://nsearchives.nseindia.com/corporate/xbrl/SHP_196821_1412194_11042025114927_WEB.xml,51.34,48.66,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,RELIANCE,100,100,100,False,carried_forward,30,20,15,10,15,10,67,67,67,2024-12-31,2024-03-31,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2025-01-16,2024-04-22,2025-04-25,financial_result_announcements,1,1,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117298_1348254_16012025082021.xml,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104634_1106038_22042024074704.xml,1,57,13,29,7,2025-03-31,2025-04-21,198754,https://nsearchives.nseindia.com/corporate/xbrl/SHP_198754_1421266_21042025041033_WEB.xml,50.11,49.89,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,SBILIFE,49,49,49,False,carried_forward,24,0,0,0,15,10,157,,67,,,2024-12-31,,2024-12-31,,,,2025-01-17,financial_result_announcements,0,0,,,0,0,0,0,0,2025-03-31,2025-04-11,196958,https://nsearchives.nseindia.com/corporate/xbrl/SHP_196958_1413057_11042025081506_WEB.xml,55.38,44.62,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
2025-06-06,SBIN,94,94,94,False,carried_forward,24,20,15,10,15,10,157,432,67,2024-12-31,2024-03-31,2024-12-31,2009-03-31,2024-12-31,2024-03-31,2025-02-06,2024-05-09,2025-02-06,financial_results,1,1,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_118874_1373047_06022025045242.xml,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_105533_1119132_09052024052751.xml,1,55,15,28,7,2025-03-31,2025-04-17,197625,https://nsearchives.nseindia.com/corporate/xbrl/SHP_197625_1416830_17042025010539_WEB.xml,57.43,42.57,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/nse_fundamental_scores_20250605.csv
