score_date,symbol,fundamental_score,computed_score,previous_score,score_changed,score_source,growth_score,profitability_score,efficiency_score,shareholder_return_score,shareholding_quality_score,freshness_score,quarterly_recency_score,annual_recency_score,disclosure_score,filing_consistency_score,shareholding_recency_score,promoter_score,shareholding_trend_score,latest_revenue,latest_net_profit,latest_eps,latest_margin,latest_net_margin,latest_interest_to_revenue,latest_expense_ratio,latest_gross_npa,latest_net_npa,latest_dividend_payout,quarterly_revenue_yoy_pct,quarterly_revenue_qoq_pct,quarterly_profit_yoy_pct,quarterly_profit_qoq_pct,quarterly_eps_yoy_pct,annual_revenue_3y_cagr_pct,annual_profit_3y_cagr_pct,margin_yoy_change_pct,expense_ratio_yoy_change_pct,positive_profit_quarters,positive_revenue_quarters,quarterly_recency_days,annual_recency_days,shareholding_recency_days,formal_latest_quarter_end,formal_latest_annual_end,announcement_latest_quarter_end,announcement_latest_annual_end,latest_quarter_end,latest_annual_end,latest_quarter_filing_dt,latest_annual_filing_dt,latest_result_announcement_dt,result_freshness_source,latest_quarter_has_xbrl,latest_annual_has_xbrl,latest_quarter_xbrl,latest_annual_xbrl,latest_financial_format_new,quarterly_filing_count,annual_filing_count,quarterly_period_count,annual_period_count,latest_shareholding_date,latest_shareholding_submission_dt,latest_shareholding_record_id,latest_shareholding_xbrl,latest_promoter_holding,latest_public_holding,promoter_holding_qoq_change,public_holding_qoq_change,previous_score_file
2026-05-13,CIPLA,47,47,47,False,carried_forward,5.9,10.27,7.0,3.86,10.46,10.0,30,20,13,10,15,8,2.86,6541.0,543.0,6.87,15.0,8.301482953676807,0.19874636905671916,85.3997859654487,,,27.0,-2.808320950965826,-7.5346338705117315,-55.271828665568364,-19.43620178041543,-54.59352280237938,7.369290376032311,10.880514292106014,-8.0,8.252683439445718,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/CIPLA/consolidated/,https://www.screener.in/company/CIPLA/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_CIPLA_shareholding_20260331,https://www.screener.in/company/CIPLA/consolidated/,29.22,16.26,0.0,0.14000000000000057,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,COALINDIA,67,67,67,False,carried_forward,15.0,16.0,8.26,5.0,12.36,10.0,30,20,13,10,15,10,3.36,46490.0,10908.0,17.59,27.0,23.463110346311034,0.7399440739944074,72.74037427403742,,,53.0,22.908129543952406,33.11762684686747,13.707912019180647,52.21881105219091,12.90115532734275,6.796467589689215,-0.6898449556087871,-4.0,3.912879231076417,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/COALINDIA/consolidated/,https://www.screener.in/company/COALINDIA/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_COALINDIA_shareholding_20260331,https://www.screener.in/company/COALINDIA/consolidated/,63.13,5.62,0.0,-0.3600000000000003,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,DRREDDY,37,37,37,False,carried_forward,3.04,4.98,7.0,2.29,9.64,10.0,30,20,13,10,15,8,2.04,7546.0,221.0,2.65,5.0,2.9287039491121125,1.4047177312483434,94.93771534587862,,,16.0,-11.51500938086304,-13.789557865874558,-86.07435412728418,-81.42857142857143,-86.11838658983761,10.956713293700382,-2.650817469278466,-18.0,18.366420786779187,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/DRREDDY/consolidated/,https://www.screener.in/company/DRREDDY/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_DRREDDY_shareholding_20260331,https://www.screener.in/company/DRREDDY/consolidated/,26.63,21.27,-0.010000000000001563,0.9400000000000013,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,EICHERMOT,76,76,76,False,carried_forward,20.67,18.5,9.74,5.0,11.84,10.0,30,20,13,10,15,10,2.84,6080.0,1520.0,55.41,25.0,25.0,0.3289473684210526,75.09868421052632,,,41.0,16.00839534439993,-0.5561007523716022,11.600587371512482,6.966924700914845,11.533816425120769,17.466038536149764,23.694955810702155,1.0,-0.8982629369646133,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/EICHERMOT/consolidated/,https://www.screener.in/company/EICHERMOT/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_EICHERMOT_shareholding_20260331,https://www.screener.in/company/EICHERMOT/consolidated/,49.06,9.35,0.0,0.16000000000000014,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,ETERNAL,46,46,46,False,carried_forward,21.0,7.34,9.95,0.0,0.0,8.0,30,20,13,10,0,0,0.0,17292.0,174.0,0.18,3.0,1.0062456627342125,0.7633587786259541,97.18945176960445,,,0.0,196.45122578433055,5.988354275206875,346.1538461538462,70.58823529411764,350.0,97.29367559591171,,2.0,-1.5761919814670335,4,4,43,43,,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/ETERNAL/consolidated/,https://www.screener.in/company/ETERNAL/consolidated/,0,13,9,13,9,,,,,,,,,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,GRASIM,66,66,66,False,carried_forward,18.6,14.58,8.91,2.0,11.82,10.0,30,20,13,10,15,8,4.22,51101.0,3802.0,28.77,21.0,7.440167511398994,7.856989100017612,78.71665916518268,,,14.0,15.438136761018374,15.320906300776315,27.884291960982168,70.2642185400806,30.891719745222936,14.252691415005359,-2.3980215195521293,1.0,-1.5169234132617646,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/GRASIM/consolidated/,https://www.screener.in/company/GRASIM/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_GRASIM_shareholding_20260331,https://www.screener.in/company/GRASIM/consolidated/,43.73,24.75,0.519999999999996,-0.17999999999999972,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,HCLTECH,64,64,64,False,carried_forward,12.75,15.15,8.95,5.0,11.98,10.0,30,20,13,10,15,10,2.98,33981.0,4490.0,16.54,20.0,13.213266237014803,0.7062770371678291,80.24778552720639,,,88.0,12.348740329299734,0.32179971658006234,4.20051055929449,9.995100440960304,4.221802142407061,8.654772035396308,3.903154616942639,-1.0,1.6787185431423808,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/HCLTECH/consolidated/,https://www.screener.in/company/HCLTECH/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_HCLTECH_shareholding_20260331,https://www.screener.in/company/HCLTECH/consolidated/,60.86,4.36,0.03999999999999915,0.10000000000000053,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,HDFCBANK,55,55,55,False,carried_forward,16.61,13.0,6.84,4.43,4.47,10.0,30,20,13,10,15,0,2.47,87182.0,21074.0,13.22,-2.0,24.172420912573696,51.86850496662155,50.5012502580808,,,31.0,0.46439806865716804,0.1320821895781421,9.276639875550941,1.8510463486540063,7.392363931762791,26.86010345560268,19.735340539078106,7.0,-4.476336485255722,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/HDFCBANK/consolidated/,https://www.screener.in/company/HDFCBANK/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_HDFCBANK_shareholding_20260331,https://www.screener.in/company/HDFCBANK/consolidated/,0.0,15.64,0.0,0.5300000000000011,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,HDFCLIFE,51,51,51,False,carried_forward,10.2,6.33,9.15,3.43,12.25,10.0,30,20,13,10,15,10,3.25,19890.0,497.0,2.31,1.0,2.498743086978381,0.0,99.45701357466064,,,24.0,-17.77933942375264,-32.41130895745549,4.631578947368431,18.899521531100483,4.52488687782806,12.30055944308539,11.806554326627161,-1.0,1.0154443960404933,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/HDFCLIFE/consolidated/,https://www.screener.in/company/HDFCLIFE/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_HDFCLIFE_shareholding_20260331,https://www.screener.in/company/HDFCLIFE/consolidated/,50.21,10.0,0.0,-0.25,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,HINDALCO,51,51,51,False,carried_forward,10.97,9.41,9.22,1.14,10.55,10.0,30,20,13,10,15,8,2.95,78133.0,2597.0,11.56,13.0,3.323819640868775,1.3336234369600553,87.18339242061613,,,8.0,20.408383418092146,17.456141669547964,-50.85162755488266,26.74475353831136,-50.8294342832837,7.19685771317724,9.86859005895193,-1.0,0.8002825423606197,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/HINDALCO/consolidated/,https://www.screener.in/company/HINDALCO/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_HINDALCO_shareholding_20260331,https://www.screener.in/company/HINDALCO/consolidated/,34.65,13.21,0.0,0.05000000000000071,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,HINDUNILVR,68,68,68,False,carried_forward,15.07,16.8,9.35,5.0,12.04,10.0,30,20,13,10,15,10,3.04,16351.0,2994.0,12.73,23.0,18.310806678490614,0.46480337594030946,76.53354534890833,,,64.0,7.64318630678078,-0.5474119579101044,20.969696969696972,-54.6569741026806,21.353670162059114,2.0951181546343456,14.080102469635403,-1.0,0.3518468630623772,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/HINDUNILVR/consolidated/,https://www.screener.in/company/HINDUNILVR/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_HINDUNILVR_shareholding_20260331,https://www.screener.in/company/HINDUNILVR/consolidated/,61.9,11.6,0.0,-0.040000000000000924,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,ICICIBANK,39,39,39,False,carried_forward,16.55,9.0,3.42,2.29,0.0,8.0,30,20,13,10,0,0,0.0,49594.0,15681.0,20.61,-29.0,31.618744202927772,44.454974392063555,84.33076581844577,,,16.0,2.4944716556099866,2.543213960797286,9.244809809112443,16.319264149543812,8.702531645569621,17.263996868932672,17.778452278902492,-4.0,6.648743787735043,4,4,43,43,,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/ICICIBANK/consolidated/,https://www.screener.in/company/ICICIBANK/consolidated/,0,13,12,13,12,,,,,,,,,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,INDIGO,35,35,35,False,carried_forward,7.08,1.33,6.2,0.0,10.31,10.0,30,20,13,10,15,8,2.71,22438.0,-2537.0,-65.6,4.0,-11.306711828148677,6.618236919511543,96.39005258935734,,,0.0,1.2910798122065748,-4.405248807089301,-182.69230769230768,-562.1129326047359,-182.64046359284453,15.989742092665015,,-23.0,23.88192691221758,2,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/INDIGO/consolidated/,https://www.screener.in/company/INDIGO/consolidated/,0,13,10,13,10,2026-03-31,2026-03-31,screener_INDIGO_shareholding_20260331,https://www.screener.in/company/INDIGO/consolidated/,41.57,5.6,0.0,0.29000000000000004,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,INFY,67,67,67,False,carried_forward,16.39,17.65,9.44,5.0,8.37,10.0,30,20,13,10,15,5,2.87,46402.0,8509.0,20.96,24.0,18.337571656394122,0.22628334985560966,75.93422697297531,,,66.0,13.383017715332922,2.0295081246289426,20.900824097755045,27.647764776477658,23.803898405197877,6.772202424210705,6.9282925849348365,0.0,0.06128867120378345,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/INFY/consolidated/,https://www.screener.in/company/INFY/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_INFY_shareholding_20260331,https://www.screener.in/company/INFY/consolidated/,14.38,13.54,-0.1399999999999988,-0.15000000000000036,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,ITC,46,46,46,False,carried_forward,2.68,20.0,10.73,5.0,0.0,8.0,30,20,13,10,0,0,0.0,17825.0,5470.0,4.3,39.0,30.687237026647967,0.1626928471248247,61.150070126227206,,,88.0,-5.0093258726352285,-11.083952711128852,-72.38489499192245,9.007572738142677,-72.71573604060913,3.6046882367709587,2.570650029244659,4.0,-4.10972204003977,4,4,43,43,,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/ITC/consolidated/,https://www.screener.in/company/ITC/consolidated/,0,13,12,13,12,,,,,,,,,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,JIOFIN,64,64,64,False,carried_forward,16.9,16.0,3.0,3.43,14.36,10.0,30,20,13,10,15,10,5.36,1019.0,272.0,0.43,59.0,26.692836113837092,29.244357212953876,40.62806673209028,,,24.0,106.69371196754565,13.096559378468363,-13.924050632911388,1.1152416356877248,-14.000000000000002,327.3875616734298,269.2725876838077,-10.0,9.187904460285012,4,4,43,43,13,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/JIOFIN/consolidated/,https://www.screener.in/company/JIOFIN/consolidated/,0,12,4,12,4,2026-04-30,2026-04-30,screener_JIOFIN_shareholding_20260430,https://www.screener.in/company/JIOFIN/consolidated/,49.13,25.75,2.010000000000005,-0.35999999999999943,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
2026-05-13,JSWSTEEL,70,70,70,False,carried_forward,19.69,16.7,9.95,1.43,12.09,10.0,30,20,13,10,15,10,3.09,51180.0,19243.0,66.94,17.0,37.598671355998434,4.236029699101211,83.46228995701446,,,10.0,14.192641513643768,11.282642256093588,1182.0119920053298,698.4647302904565,988.4552845528453,3.7743643656640735,83.34130881086264,3.0,-2.849318958847121,4,4,43,43,43,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/JSWSTEEL/consolidated/,https://www.screener.in/company/JSWSTEEL/consolidated/,0,13,12,13,12,2026-03-31,2026-03-31,screener_JSWSTEEL_shareholding_20260331,https://www.screener.in/company/JSWSTEEL/consolidated/,45.31,17.47,0.0,-0.08999999999999986,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260512.csv
