score_date,symbol,fundamental_score,computed_score,previous_score,score_changed,score_source,growth_score,profitability_score,efficiency_score,shareholder_return_score,shareholding_quality_score,freshness_score,quarterly_recency_score,annual_recency_score,disclosure_score,filing_consistency_score,shareholding_recency_score,promoter_score,shareholding_trend_score,latest_revenue,latest_net_profit,latest_eps,latest_margin,latest_net_margin,latest_interest_to_revenue,latest_expense_ratio,latest_gross_npa,latest_net_npa,latest_dividend_payout,quarterly_revenue_yoy_pct,quarterly_revenue_qoq_pct,quarterly_profit_yoy_pct,quarterly_profit_qoq_pct,quarterly_eps_yoy_pct,annual_revenue_3y_cagr_pct,annual_profit_3y_cagr_pct,margin_yoy_change_pct,expense_ratio_yoy_change_pct,positive_profit_quarters,positive_revenue_quarters,quarterly_recency_days,annual_recency_days,shareholding_recency_days,formal_latest_quarter_end,formal_latest_annual_end,announcement_latest_quarter_end,announcement_latest_annual_end,latest_quarter_end,latest_annual_end,latest_quarter_filing_dt,latest_annual_filing_dt,latest_result_announcement_dt,result_freshness_source,latest_quarter_has_xbrl,latest_annual_has_xbrl,latest_quarter_xbrl,latest_annual_xbrl,latest_financial_format_new,quarterly_filing_count,annual_filing_count,quarterly_period_count,annual_period_count,latest_shareholding_date,latest_shareholding_submission_dt,latest_shareholding_record_id,latest_shareholding_xbrl,latest_promoter_holding,latest_public_holding,promoter_holding_qoq_change,public_holding_qoq_change,previous_score_file
2026-07-27,ADANIENT,46,46,46,False,carried_forward,11.0,6.12,8.23,0.29,10.28,10.0,30,20,13,10,15,10,1.28,32439.0,-167.0,-1.71,12.0,-0.5148124171521934,5.074139153488085,88.5014951139061,,,2.0,20.295928205888902,30.69701853344078,-104.15940224159401,-102.91601187358128,-105.74983187626093,-7.6446860482450525,60.163737898574254,-2.0,2.2595608262846554,3,4,118,118,-4,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/ADANIENT/consolidated/,https://www.screener.in/company/ADANIENT/consolidated/,0,13,12,13,12,2026-07-31,2026-07-31,screener_ADANIENT_shareholding_20260731,https://www.screener.in/company/ADANIENT/consolidated/,71.97,6.78,-2.8700000000000045,-0.27999999999999936,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,ADANIPORTS,66,66,66,False,carried_forward,21.05,16.5,6.31,1.86,10.1,10.0,30,20,13,10,15,10,1.1,10738.0,3308.0,14.45,56.0,30.806481653939283,14.946917489290371,43.9374185136897,,,13.0,26.50801131008482,10.643997939206585,9.427720807145224,8.708511337495883,3.584229390680993,22.92937831245141,33.3449257218295,-3.0,2.9147983440384237,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/ADANIPORTS/consolidated/,https://www.screener.in/company/ADANIPORTS/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_ADANIPORTS_shareholding_20260630,https://www.screener.in/company/ADANIPORTS/consolidated/,66.03,4.79,-1.9899999999999949,-0.09999999999999964,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,APOLLOHOSP,69,69,69,False,carried_forward,23.72,12.78,9.94,2.14,10.46,10.0,30,20,13,10,15,8,2.86,6606.0,551.0,36.81,15.0,8.34090221011202,1.8013926733272783,84.68059339993945,,,15.0,18.133047210300425,1.9916628068550324,33.09178743961352,6.782945736434098,35.83025830258302,14.944174763984087,33.386793990994,1.0,-1.5497356415483807,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/APOLLOHOSP/consolidated/,https://www.screener.in/company/APOLLOHOSP/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_APOLLOHOSP_shareholding_20260630,https://www.screener.in/company/APOLLOHOSP/consolidated/,28.02,6.53,0.0,0.14000000000000057,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,ASIANPAINT,68,68,68,False,carried_forward,14.42,16.17,10.12,5.0,12.2,10.0,30,20,13,10,15,10,3.2,9247.0,1185.0,12.22,19.0,12.81496701632962,0.638044771277171,80.67481345301178,,,61.0,10.6232802966862,4.28555317469268,69.04422253922968,10.33519553072626,69.25207756232687,1.047301745919893,1.5645865082318133,2.0,-2.14609813928395,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/ASIANPAINT/consolidated/,https://www.screener.in/company/ASIANPAINT/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_ASIANPAINT_shareholding_20260630,https://www.screener.in/company/ASIANPAINT/consolidated/,52.63,13.19,0.0,-0.20000000000000107,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,AXISBANK,58,58,58,False,carried_forward,20.51,13.7,7.0,0.14,6.96,10.0,30,20,13,10,15,5,1.46,35542.0,7670.0,24.54,7.0,21.580102414045356,56.87637161667885,36.1178324236115,,,1.0,9.873871645851363,4.012174065728247,22.15320910973084,0.3663962313530389,21.9076005961252,14.867413970862774,34.4671853351838,7.0,-7.108951303357706,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/AXISBANK/consolidated/,https://www.screener.in/company/AXISBANK/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_AXISBANK_shareholding_20260630,https://www.screener.in/company/AXISBANK/consolidated/,7.87,9.52,-0.27000000000000046,3.079999999999999,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,BAJAJ-AUTO,77,77,77,False,carried_forward,25.0,16.5,9.34,5.0,11.18,10.0,30,20,13,10,15,10,2.18,21689.0,3189.0,115.41,21.0,14.703305823228366,1.7843146295357093,79.12305777122045,,,39.0,65.14886164623468,21.629654553611477,44.29864253393665,-8.676975945017185,45.81174984207199,19.94330772245916,20.38957850954921,0.0,0.3900950056680159,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/BAJAJ-AUTO/consolidated/,https://www.screener.in/company/BAJAJ-AUTO/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_BAJAJ-AUTO_shareholding_20260630,https://www.screener.in/company/BAJAJ-AUTO/consolidated/,55.01,22.44,0.0,0.8200000000000003,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,BAJAJFINSV,66,66,66,False,carried_forward,17.16,19.03,7.41,0.29,11.93,10.0,30,20,13,10,15,10,2.93,38494.0,5226.0,15.86,38.0,13.5761417363745,18.9406141216813,62.30321608562374,,,2.0,5.1892335018445035,-3.057318424498845,9.88225399495375,19.64285714285714,4.755614266842789,22.407872075250012,17.225530138853618,3.0,-2.9188087811613386,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/BAJAJFINSV/consolidated/,https://www.screener.in/company/BAJAJFINSV/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_BAJAJFINSV_shareholding_20260630,https://www.screener.in/company/BAJAJFINSV/consolidated/,58.72,22.23,0.0,0.07000000000000028,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,BAJFINANCE,77,77,77,False,carried_forward,23.07,19.5,9.99,2.86,12.03,10.0,30,20,13,10,15,10,3.03,21606.0,5553.0,8.78,35.0,25.70119411274646,34.24048875312413,30.32953809127094,1.01,0.41,20.0,18.104296490652683,2.8220625327178395,22.151341838979334,36.5715691096901,21.775312066574195,25.566241312572767,18.875487533572688,3.0,-1.7301536109265,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/BAJFINANCE/consolidated/,https://www.screener.in/company/BAJFINANCE/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_BAJFINANCE_shareholding_20260630,https://www.screener.in/company/BAJFINANCE/consolidated/,54.68,8.64,-0.030000000000001137,-0.08999999999999986,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,BEL,72,72,70,True,computed_changed,20.62,16.5,8.57,4.29,11.55,10.0,30,20,13,10,15,10,2.55,5547.0,1055.0,1.44,25.0,19.019289706147465,0.01802776275464215,74.9774652965567,,,30.0,24.93243243243244,-45.74530516431925,8.875128998968007,-52.60557053009883,8.270676691729317,15.900835715856921,26.621866060592648,-3.0,2.882870701962105,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/BEL/consolidated/,https://www.screener.in/company/BEL/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_BEL_shareholding_20260630,https://www.screener.in/company/BEL/consolidated/,51.14,9.82,0.0,0.45000000000000107,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,BHARTIARTL,70,70,68,True,computed_changed,14.13,18.5,8.19,5.0,13.99,10.0,30,20,13,10,15,10,4.99,55383.0,9247.0,12.02,57.0,16.696459202282288,10.122239676435008,43.13959157142083,,,55.0,15.680090233102174,2.5953095476269894,-25.88169285027252,8.74985299306128,-37.81686497672012,14.882291893724497,40.148597418107656,1.0,-0.4459210027290581,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/BHARTIARTL/consolidated/,https://www.screener.in/company/BHARTIARTL/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_BHARTIARTL_shareholding_20260630,https://www.screener.in/company/BHARTIARTL/consolidated/,50.07,2.64,1.2000000000000028,0.010000000000000231,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,CIPLA,51,51,51,False,carried_forward,7.1,11.88,7.0,3.86,10.93,10.0,30,20,13,10,15,8,3.33,7119.0,786.0,9.77,17.0,11.040876527602192,0.23879758393032727,83.25607529147352,,,27.0,2.3285899094437346,8.836569331906441,-39.1640866873065,44.75138121546962,-39.16562889165629,7.369290376032311,10.880514292106014,-9.0,8.813068248207742,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/CIPLA/consolidated/,https://www.screener.in/company/CIPLA/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_CIPLA_shareholding_20260630,https://www.screener.in/company/CIPLA/consolidated/,29.22,15.93,0.0,-0.33000000000000185,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,COALINDIA,59,59,64,True,computed_changed,9.72,16.5,8.47,5.0,9.44,10.0,30,20,13,10,15,10,0.44,46255.0,8850.0,14.36,26.0,19.133066695492378,0.7069505999351421,73.90768565560481,,,53.0,7.772781285677666,-0.5054850505485042,0.7055075102412323,-18.86688668866887,0.6306937631394449,6.796467589689215,-0.6898449556087871,-3.0,3.237353168827383,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/COALINDIA/consolidated/,https://www.screener.in/company/COALINDIA/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_COALINDIA_shareholding_20260630,https://www.screener.in/company/COALINDIA/consolidated/,61.13,6.18,-2.0,0.5599999999999996,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,DRREDDY,42,42,42,False,carried_forward,4.09,7.89,7.0,2.29,11.11,10.0,30,20,13,10,15,8,3.51,8100.0,436.0,5.32,11.0,5.382716049382716,1.5555555555555556,89.38271604938272,,,16.0,-5.506299580027996,7.341637953882851,-69.07801418439716,97.28506787330318,-68.68746321365509,10.956713293700382,-2.650817469278466,-14.0,14.744358606545575,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/DRREDDY/consolidated/,https://www.screener.in/company/DRREDDY/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_DRREDDY_shareholding_20260630,https://www.screener.in/company/DRREDDY/consolidated/,26.63,20.76,0.0,-0.509999999999998,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,EICHERMOT,76,76,76,False,carried_forward,20.67,18.5,9.74,5.0,11.89,10.0,30,20,13,10,15,10,2.89,6080.0,1520.0,55.41,25.0,25.0,0.3289473684210526,75.09868421052632,,,41.0,16.00839534439993,-0.5561007523716022,11.600587371512482,6.966924700914845,11.533816425120769,17.466038536149764,23.694955810702155,1.0,-0.8982629369646133,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/EICHERMOT/consolidated/,https://www.screener.in/company/EICHERMOT/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_EICHERMOT_shareholding_20260630,https://www.screener.in/company/EICHERMOT/consolidated/,49.03,9.4,-0.030000000000001137,0.05000000000000071,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,ETERNAL,46,46,46,False,carried_forward,21.0,6.8,9.87,0.0,0.0,8.0,30,20,13,10,0,0,0.0,20211.0,92.0,0.1,2.9,0.4551976646380683,0.7471179060907427,97.06100638266291,,,0.0,182.00083717036418,16.880638445523942,268.0,-47.12643678160919,233.33333333333334,97.29367559591171,,1.2999999999999998,-1.3344170860129765,4,4,27,118,,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/ETERNAL/consolidated/,https://www.screener.in/company/ETERNAL/consolidated/,0,13,9,13,9,,,,,,,,,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,GRASIM,64,64,64,False,carried_forward,18.6,14.58,8.91,2.0,10.2,10.0,30,20,13,10,15,8,2.6,51101.0,3802.0,28.77,21.0,7.440167511398994,7.856989100017612,78.71665916518268,,,14.0,15.438136761018374,15.320906300776315,27.884291960982168,70.2642185400806,30.891719745222936,14.252691415005359,-2.3980215195521293,1.0,-1.5169234132617646,4,4,118,118,27,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,2026-03-31,financial_results,1,1,https://www.screener.in/company/GRASIM/consolidated/,https://www.screener.in/company/GRASIM/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_GRASIM_shareholding_20260630,https://www.screener.in/company/GRASIM/consolidated/,43.73,25.15,0.0,0.3999999999999986,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,HCLTECH,68,68,68,False,carried_forward,16.19,15.71,9.46,5.0,11.26,10.0,30,20,13,10,15,10,2.26,34579.0,4626.0,17.04,20.0,13.37806182943405,0.2429220046849244,80.13245033112582,,,88.0,13.93785627203532,1.7598069509431769,20.343392299687824,3.0289532293986676,20.338983050847446,8.654772035396308,3.903154616942639,0.0,0.01778427952609718,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/HCLTECH/consolidated/,https://www.screener.in/company/HCLTECH/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_HCLTECH_shareholding_20260630,https://www.screener.in/company/HCLTECH/consolidated/,60.88,5.14,0.020000000000003126,0.7799999999999994,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
2026-07-27,HDFCBANK,58,58,58,False,carried_forward,19.28,13.0,7.0,4.43,4.37,10.0,30,20,13,10,15,0,2.37,90575.0,20383.0,12.5,-17.0,22.504002208114823,52.58183825558929,64.35771460115926,,,31.0,3.6659341665522094,3.8918584111399035,19.268578115857228,-3.278921894277309,17.9245283018868,26.86010345560268,19.735340539078106,11.0,-9.461128964285038,4,4,27,118,27,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,2026-03-31,2026-06-30,financial_results,1,1,https://www.screener.in/company/HDFCBANK/consolidated/,https://www.screener.in/company/HDFCBANK/consolidated/,0,13,12,13,12,2026-06-30,2026-06-30,screener_HDFCBANK_shareholding_20260630,https://www.screener.in/company/HDFCBANK/consolidated/,0.0,16.27,0.0,0.629999999999999,data_cache/nse_equity/fundamentals/fundamental_scores_by_day/screener_fundamental_scores_20260724.csv
